1	-0.256455	1.90091
2	0.532884	0.871994
3	0.202295	0.289349
4	0.306138	0.0754445
5	0.280043	0.0162249
6	0.285507	0.00297151
7	0.284526	0.000474122
8	0.284681	6.70375e-05
9	0.284659	8.51162e-06
10	0.284662	9.80791e-07
11	0.284661	1.03462e-07
12	0.284661	1.00641e-08
13	0.284661	9.08278e-10
14	0.284661	7.64545e-11
15	0.284661	6.03042e-12
16	0.284661	4.46957e-13
17	0.284661	3.17862e-14
18	0.284661	1.56006e-15
19	0.284661	5.85023e-16
20	0.284661	3.90015e-16
21	0.284661	3.90015e-16
22	0.284661	3.90015e-16
23	0.284661	3.90015e-16
24	0.284661	3.90015e-16
25	0.284661	3.90015e-16
26	0.284661	3.90015e-16
27	0.284661	3.90015e-16
28	0.284661	3.90015e-16
29	0.284661	3.90015e-16
30	0.284661	3.90015e-16
31	0.284661	3.90015e-16
32	0.284661	3.90015e-16
33	0.284661	3.90015e-16
34	0.284661	3.90015e-16
35	0.284661	3.90015e-16
36	0.284661	3.90015e-16
37	0.284661	3.90015e-16
38	0.284661	3.90015e-16
39	0.284661	3.90015e-16
40	0.284661	3.90015e-16
41	0.284661	3.90015e-16
42	0.284661	3.90015e-16
43	0.284661	3.90015e-16
44	0.284661	3.90015e-16
45	0.284661	3.90015e-16
46	0.284661	3.90015e-16
47	0.284661	3.90015e-16
48	0.284661	3.90015e-16
49	0.284661	3.90015e-16
50	0.284661	3.90015e-16
51	0.284661	3.90015e-16
52	0.284661	3.90015e-16
53	0.284661	3.90015e-16
54	0.284661	3.90015e-16
55	0.284661	3.90015e-16
56	0.284661	3.90015e-16
57	0.284661	3.90015e-16
58	0.284661	3.90015e-16
59	0.284661	3.90015e-16
60	0.284661	3.90015e-16
61	0.284661	3.90015e-16
62	0.284661	3.90015e-16
63	0.284661	3.90015e-16
64	0.284661	3.90015e-16
65	0.284661	3.90015e-16
66	0.284661	3.90015e-16
67	0.284661	3.90015e-16
68	0.284661	3.90015e-16
69	0.284661	3.90015e-16
70	0.284661	3.90015e-16
71	0.284661	3.90015e-16
72	0.284661	3.90015e-16
73	0.284661	3.90015e-16
74	0.284661	3.90015e-16
75	0.284661	3.90015e-16
76	0.284661	3.90015e-16
77	0.284661	3.90015e-16
78	0.284661	3.90015e-16
79	0.284661	3.90015e-16
80	0.284661	3.90015e-16
81	0.284661	3.90015e-16
82	0.284661	3.90015e-16
83	0.284661	3.90015e-16
84	0.284661	3.90015e-16
85	0.284661	3.90015e-16
86	0.284661	3.90015e-16
87	0.284661	3.90015e-16
88	0.284661	3.90015e-16
89	0.284661	3.90015e-16
90	0.284661	3.90015e-16
91	0.284661	3.90015e-16
92	0.284661	3.90015e-16
93	0.284661	3.90015e-16
94	0.284661	3.90015e-16
95	0.284661	3.90015e-16
96	0.284661	3.90015e-16
97	0.284661	3.90015e-16
98	0.284661	3.90015e-16
99	0.284661	3.90015e-16
100	0.284661	3.90015e-16
