1.0000000000000001e-01	1.1890287588394421e+00	6.4475725176788830e+00	1.5310052917481326e-01	5.0000000000000000e+00	2.5369999999999931e-01	2.6950738613720575e+00	2.0780575176788836e+00	6.4475725176788830e+00	-5.7734526564181865e-01	7.0000000000000000e+00	2.5369999999999931e-01	-3.5315182210458174e+00	1.5890287588394421e+00	7.1366012765183244e+00	-6.4860558604737617e-01	9.0000000000000000e+00	2.5369999999999987e-01	4.0324446808324854e+00
1.1000000000000000e-01	1.2390287588394422e+00	6.4491285176788828e+00	1.8230009545127310e-01	5.0000000000000000e+00	1.5559999999999929e-01	2.9199566276459832e+00	2.1480575176788834e+00	6.4491285176788828e+00	-6.0689869563404619e-01	7.0000000000000000e+00	1.5559999999999929e-01	-2.9553429992227529e+00	1.6790287588394421e+00	7.1381572765183243e+00	-5.8411815883244567e-01	9.0000000000000000e+00	1.5559999999999985e-01	6.4487427214930486e+00
1.2000000000000000e-01	1.2890287588394422e+00	6.4497035176788833e+00	2.1362596404333087e-01	5.0000000000000000e+00	5.7499999999999274e-02	3.1325868592057771e+00	2.2180575176788833e+00	6.4497035176788833e+00	-6.3055350128131216e-01	7.0000000000000000e+00	5.7499999999999274e-02	-2.3654805647265937e+00	1.7690287588394422e+00	7.1387322765183248e+00	-4.9696919238184228e-01	9.0000000000000000e+00	5.7499999999999843e-02	8.7148966450603371e+00
1.3000000000000000e-01	1.3390287588394423e+00	6.4492975176788834e+00	2.4694668735045014e-01	5.0000000000000000e+00	-4.0600000000000747e-02	3.3320723307119278e+00	2.2880575176788831e+00	6.4492975176788834e+00	-6.4820012902055457e-01	7.0000000000000000e+00	-4.0600000000000747e-02	-1.7646627739242460e+00	1.8590287588394423e+00	7.1383262765183249e+00	-3.8918774959796815e-01	9.0000000000000000e+00	-4.0600000000000164e-02	1.0778144278387414e+01
1.4000000000000001e-01	1.3890287588394423e+00	6.4479105176788831e+00	2.8212244709068968e-01	5.0000000000000000e+00	-1.3870000000000077e-01	3.5175759740239521e+00	2.3580575176788829e+00	6.4479105176788831e+00	-6.5975685123271433e-01	7.0000000000000000e+00	-1.3870000000000077e-01	-1.1556722212159718e+00	1.9490287588394424e+00	7.1369392765183246e+00	-2.6328327305974464e-01	9.0000000000000000e+00	-1.3870000000000016e-01	1.2590447653822352e+01
1.4999999999999999e-01	1.4390287588394424e+00	6.4455425176788834e+00	3.1900564099721007e-01	5.0000000000000000e+00	-2.3680000000000079e-01	3.6883193906520373e+00	2.4280575176788828e+00	6.4455425176788834e+00	-6.6517014475152492e-01	7.0000000000000000e+00	-2.3680000000000079e-01	-5.4132935188105546e-01	2.0390287588394425e+00	7.1345712765183249e+00	-1.2218715843363520e-01	9.0000000000000000e+00	-2.3680000000000018e-01	1.4109611462610944e+01
1.6000000000000000e-01	1.4890287588394424e+00	6.4421935176788834e+00	3.5744150217743864e-01	5.0000000000000000e+00	-3.3490000000000081e-01	3.8435861180228570e+00	2.4980575176788826e+00	6.4421935176788834e+00	-6.6441493874775492e-01	7.0000000000000000e+00	-3.3490000000000081e-01	7.5520600377004810e-02	2.1290287588394423e+00	7.1312222765183249e+00	3.0815496320842906e-02	9.0000000000000000e+00	-3.3490000000000020e-01	1.5300265475447810e+01
1.7000000000000001e-01	1.5390287588394425e+00	6.4378635176788830e+00	3.9726874853597732e-01	5.0000000000000000e+00	-4.3300000000000083e-01	3.9827246358538670e+00	2.5680575176788825e+00	6.4378635176788830e+00	-6.5749473084086441e-01	7.0000000000000000e+00	-4.3300000000000083e-01	6.9202079068904676e-01	2.2190287588394422e+00	7.1268922765183245e+00	1.9216237688861038e-01	9.0000000000000000e+00	-4.3300000000000022e-01	1.6134688056776746e+01
1.7999999999999999e-01	1.5890287588394425e+00	6.4325525176788831e+00	4.3832025953618658e-01	5.0000000000000000e+00	-5.3110000000000079e-01	4.1051511000209260e+00	2.6380575176788823e+00	6.4325525176788831e+00	-6.4444157090032339e-01	7.0000000000000000e+00	-5.3110000000000079e-01	1.3053159940541066e+00	2.3090287588394420e+00	7.1215812765183246e+00	3.5809689288068164e-01	9.0000000000000000e+00	-5.3110000000000024e-01	1.6593451599207125e+01
1.9000000000000000e-01	1.6390287588394425e+00	6.4262605176788830e+00	4.8042377746066223e-01	5.0000000000000000e+00	-6.2920000000000087e-01	4.2103517924475629e+00	2.7080575176788821e+00	6.4262605176788830e+00	-6.2531591261161223e-01	7.0000000000000000e+00	-6.2920000000000087e-01	1.9125658288711131e+00	2.3990287588394419e+00	7.1152892765183244e+00	5.2475564138661135e-01	9.0000000000000000e+00	-6.2920000000000020e-01	1.6665874850592971e+01
2.0000000000000001e-01	1.6890287588394426e+00	6.4189875176788833e+00	5.2340263022802036e-01	5.0000000000000000e+00	-7.2730000000000095e-01	4.2978852767358173e+00	2.7780575176788820e+00	6.4189875176788833e+00	-6.0020633349435548e-01	7.0000000000000000e+00	-7.2730000000000095e-01	2.5109579117256784e+00	2.4890287588394417e+00	7.1080162765183248e+00	6.9141438989254111e-01	9.0000000000000000e+00	-7.2730000000000017e-01	1.6665874850592971e+01
2.0999999999999999e-01	1.7390287588394426e+00	6.4107335176788833e+00	5.6707647273295381e-01	5.0000000000000000e+00	-8.2540000000000102e-01	4.3673842504933393e+00	2.8480575176788818e+00	6.4107335176788833e+00	-5.6922912466927922e-01	7.0000000000000000e+00	-8.2540000000000102e-01	3.0977208825076290e+00	2.5790287588394416e+00	7.0997622765183248e+00	8.5807313839847077e-01	9.0000000000000000e+00	-8.2540000000000013e-01	1.6665874850592971e+01
2.2000000000000000e-01	1.7890287588394427e+00	6.4014985176788830e+00	6.1126204359879510e-01	5.0000000000000000e+00	-9.2350000000000110e-01	4.4185570865841308e+00	2.9180575176788817e+00	6.4014985176788830e+00	-5.3252775227392457e-01	7.0000000000000000e+00	-9.2350000000000110e-01	3.6701372395354674e+00	2.6690287588394415e+00	7.0905272765183245e+00	1.0247318869044004e+00	9.0000000000000000e+00	-9.2350000000000010e-01	1.6665874850592971e+01
2.3000000000000001e-01	1.8390287588394427e+00	6.3912825176788832e+00	6.5577393416715135e-01	5.0000000000000000e+00	-1.0216000000000012e+00	4.4511890568356272e+00	2.9880575176788815e+00	6.3912825176788832e+00	-4.9027219302148584e-01	7.0000000000000000e+00	-1.0216000000000012e+00	4.2255559252438761e+00	2.7590287588394413e+00	7.0803112765183247e+00	1.1913906354103301e+00	9.0000000000000000e+00	-1.0216000000000001e+00	1.6665874850592971e+01
2.3999999999999999e-01	1.8890287588394428e+00	6.3800855176788831e+00	7.0042536649782416e-01	5.0000000000000000e+00	-1.1197000000000012e+00	4.4651432330672822e+00	3.0580575176788813e+00	6.3800855176788831e+00	-4.4265814698002981e-01	7.0000000000000000e+00	-1.1197000000000012e+00	4.7614046041456035e+00	2.8490287588394412e+00	7.0691142765183246e+00	1.3580493839162597e+00	9.0000000000000000e+00	-1.1197000000000001e+00	1.6665874850592971e+01
2.5000000000000000e-01	1.9390287588394428e+00	6.3679075176788835e+00	7.4507679882849698e-01	5.0000000000000000e+00	-1.2178000000000013e+00	4.4651432330672822e+00	3.1280575176788812e+00	6.3679075176788835e+00	-3.8990613121798723e-01	7.0000000000000000e+00	-1.2178000000000013e+00	5.2752015762042559e+00	2.9390287588394410e+00	7.0569362765183250e+00	1.5247081324221894e+00	9.0000000000000000e+00	-1.2178000000000002e+00	1.6665874850592971e+01
2.6000000000000001e-01	1.9890287588394429e+00	6.3547485176788836e+00	7.8972823115916979e-01	5.0000000000000000e+00	-1.3159000000000014e+00	4.4651432330672822e+00	3.1980575176788810e+00	6.3547485176788836e+00	-3.3226045851355662e-01	7.0000000000000000e+00	-1.3159000000000014e+00	5.7645672704430613e+00	3.0290287588394409e+00	7.0437772765183251e+00	1.6913668809281190e+00	9.0000000000000000e+00	-1.3159000000000003e+00	1.6665874850592971e+01
2.7000000000000002e-01	2.0390287588394429e+00	6.3406085176788833e+00	8.3437966348984260e-01	5.0000000000000000e+00	-1.4140000000000015e+00	4.4651432330672822e+00	3.2680575176788809e+00	6.3406085176788833e+00	-2.6998810585796928e-01	7.0000000000000000e+00	-1.4140000000000015e+00	6.2272352655587309e+00	3.1190287588394408e+00	7.0296372765183248e+00	1.8580256294340487e+00	9.0000000000000000e+00	-1.4140000000000004e+00	1.6665874850592971e+01
2.8000000000000003e-01	2.0890287588394427e+00	6.3254875176788836e+00	8.7903109582051542e-01	5.0000000000000000e+00	-1.5121000000000016e+00	4.4651432330672822e+00	3.3380575176788807e+00	6.3254875176788836e+00	-2.0337747799296765e-01	7.0000000000000000e+00	-1.5121000000000016e+00	6.6610627865001630e+00	3.2090287588394406e+00	7.0145162765183251e+00	2.0246843779399786e+00	9.0000000000000000e+00	-1.5121000000000004e+00	1.6665874850592971e+01
2.8999999999999998e-01	2.1390287588394425e+00	6.3093855176788836e+00	9.2368252815118823e-01	5.0000000000000000e+00	-1.6102000000000016e+00	4.4651432330672822e+00	3.4080575176788805e+00	6.3093855176788836e+00	-1.3273707170898058e-01	7.0000000000000000e+00	-1.6102000000000016e+00	7.0640406283987085e+00	3.2990287588394405e+00	6.9984142765183250e+00	2.1913431264459082e+00	9.0000000000000000e+00	-1.6102000000000005e+00	1.6665874850592971e+01
2.9999999999999999e-01	2.1890287588394424e+00	6.2923025176788832e+00	9.6833396048186104e-01	5.0000000000000000e+00	-1.7083000000000017e+00	4.4651432330672822e+00	3.4780575176788804e+00	6.2923025176788832e+00	-5.8394047090092036e-02	7.0000000000000000e+00	-1.7083000000000017e+00	7.4343024618888549e+00	3.3890287588394403e+00	6.9813312765183246e+00	2.3580018749518379e+00	9.0000000000000000e+00	-1.7083000000000006e+00	1.6665874850592971e+01
3.1000000000000000e-01	2.2390287588394422e+00	6.2742385176788833e+00	1.0129853928125339e+00	5.0000000000000000e+00	-1.8064000000000018e+00	4.4651432330672822e+00	3.5480575176788802e+00	6.2742385176788833e+00	1.9307287677139795e-02	7.0000000000000000e+00	-1.8064000000000018e+00	7.7701334767231822e+00	3.4790287588394402e+00	6.9632672765183248e+00	2.5246606234577675e+00	9.0000000000000000e+00	-1.8064000000000007e+00	1.6665874850592971e+01
3.2000000000000001e-01	2.2890287588394420e+00	6.2551935176788831e+00	1.0576368251432067e+00	5.0000000000000000e+00	-1.9045000000000019e+00	4.4651432330672822e+00	3.6180575176788801e+00	6.2551935176788831e+00	1.0000707091364003e-01	7.0000000000000000e+00	-1.9045000000000019e+00	8.0699783236500231e+00	3.5690287588394400e+00	6.9442222765183246e+00	2.6913193719636972e+00	9.0000000000000000e+00	-1.9045000000000007e+00	1.6665874850592971e+01
3.3000000000000002e-01	2.3390287588394418e+00	6.2351675176788834e+00	1.1022882574738795e+00	5.0000000000000000e+00	-2.0026000000000019e+00	4.4651432330672822e+00	3.6880575176788799e+00	6.2351675176788834e+00	1.8333155409136265e-01	7.0000000000000000e+00	-2.0026000000000019e+00	8.3324483177722630e+00	3.6590287588394399e+00	6.9241962765183249e+00	2.8579781204696268e+00	9.0000000000000000e+00	-2.0026000000000006e+00	1.6665874850592971e+01
3.4000000000000002e-01	2.3890287588394417e+00	6.2141605176788834e+00	1.1469396898045523e+00	5.0000000000000000e+00	-2.1007000000000020e+00	4.4651432330672822e+00	3.7580575176788797e+00	6.2141605176788834e+00	2.6889483279162291e-01	7.0000000000000000e+00	-2.1007000000000020e+00	8.5563278700260241e+00	3.7490287588394398e+00	6.9031892765183249e+00	3.0246368689755565e+00	9.0000000000000000e+00	-2.1007000000000007e+00	1.6665874850592971e+01
3.5000000000000003e-01	2.4390287588394415e+00	6.1921725176788831e+00	1.1915911221352251e+00	5.0000000000000000e+00	-2.1988000000000021e+00	4.4651432330672822e+00	3.8280575176788796e+00	6.1921725176788831e+00	3.5630063396155154e-01	7.0000000000000000e+00	-2.1988000000000021e+00	8.7405801169928630e+00	3.8390287588394396e+00	6.8812012765183246e+00	3.1912956174814862e+00	9.0000000000000000e+00	-2.1988000000000008e+00	1.6665874850592971e+01
3.5999999999999999e-01	2.4890287588394413e+00	6.1692035176788833e+00	1.2362425544658979e+00	5.0000000000000000e+00	-2.2969000000000022e+00	4.4651432330672822e+00	3.8980575176788794e+00	6.1692035176788833e+00	4.4514415119126999e-01	7.0000000000000000e+00	-2.2969000000000022e+00	8.8843517229718465e+00	3.9290287588394395e+00	6.8582322765183248e+00	3.3579543659874158e+00	9.0000000000000000e+00	-2.2969000000000008e+00	1.6665874850592971e+01
3.7000000000000000e-01	2.5390287588394411e+00	6.1452535176788832e+00	1.2808939867965707e+00	5.0000000000000000e+00	-2.3950000000000022e+00	4.4651432330672822e+00	3.9680575176788793e+00	6.1452535176788832e+00	5.3501391951198496e-01	7.0000000000000000e+00	-2.3950000000000022e+00	8.9869768320714929e+00	4.0190287588394398e+00	6.8342822765183247e+00	3.5246131144933455e+00	9.0000000000000000e+00	-2.3950000000000009e+00	1.6665874850592971e+01
3.8000000000000000e-01	2.5890287588394409e+00	6.1203225176788836e+00	1.3255454191272436e+00	5.0000000000000000e+00	-2.4931000000000023e+00	4.4651432330672822e+00	4.0380575176788795e+00	6.1203225176788836e+00	6.2549372103216538e-01	7.0000000000000000e+00	-2.4931000000000023e+00	9.0479801520180416e+00	4.1090287588394396e+00	6.8093512765183251e+00	3.6912718629992751e+00	9.0000000000000000e+00	-2.4931000000000010e+00	1.6665874850592971e+01
3.9000000000000001e-01	2.6390287588394408e+00	6.0944105176788836e+00	1.3701968514579164e+00	5.0000000000000000e+00	-2.5912000000000024e+00	4.4651432330672822e+00	4.1080575176788798e+00	6.0944105176788836e+00	7.1616451258614433e-01	7.0000000000000000e+00	-2.5912000000000024e+00	9.0670791553978898e+00	4.1990287588394395e+00	6.7834392765183251e+00	3.8579306115052048e+00	9.0000000000000000e+00	-2.5912000000000011e+00	1.6665874850592971e+01
4.0000000000000002e-01	2.6890287588394406e+00	6.0675175176788834e+00	1.4148482837885892e+00	5.0000000000000000e+00	-2.6893000000000025e+00	4.4651432330672822e+00	4.1780575176788801e+00	6.0675175176788834e+00	8.0683530414012328e-01	7.0000000000000000e+00	-2.6893000000000025e+00	9.0670791553978898e+00	4.2890287588394393e+00	6.7565462765183248e+00	4.0245893600111344e+00	9.0000000000000000e+00	-2.6893000000000011e+00	1.6665874850592971e+01
4.1000000000000003e-01	2.7390287588394404e+00	6.0396435176788836e+00	1.4594997161192620e+00	5.0000000000000000e+00	-2.7874000000000025e+00	4.4651432330672822e+00	4.2480575176788804e+00	6.0396435176788836e+00	8.9750609569410222e-01	7.0000000000000000e+00	-2.7874000000000025e+00	9.0670791553978898e+00	4.3790287588394392e+00	6.7286722765183251e+00	4.1912481085170645e+00	9.0000000000000000e+00	-2.7874000000000012e+00	1.6665874850592971e+01
4.1999999999999998e-01	2.7890287588394402e+00	6.0107885176788836e+00	1.5041511484499348e+00	5.0000000000000000e+00	-2.8855000000000026e+00	4.4651432330672822e+00	4.3180575176788807e+00	6.0107885176788836e+00	9.8817688724808117e-01	7.0000000000000000e+00	-2.8855000000000026e+00	9.0670791553978898e+00	4.4690287588394391e+00	6.6998172765183250e+00	4.3579068570229946e+00	9.0000000000000000e+00	-2.8855000000000013e+00	1.6665874850592971e+01
4.2999999999999999e-01	2.8390287588394401e+00	5.9809525176788831e+00	1.5488025807806076e+00	5.0000000000000000e+00	-2.9836000000000027e+00	4.4651432330672822e+00	4.3880575176788810e+00	5.9809525176788831e+00	1.0788476788020600e+00	7.0000000000000000e+00	-2.9836000000000027e+00	9.0670791553978898e+00	4.5590287588394389e+00	6.6699812765183246e+00	4.5245656055289247e+00	9.0000000000000000e+00	-2.9836000000000014e+00	1.6665874850592971e+01
4.4000000000000000e-01	2.8890287588394399e+00	5.9501355176788833e+00	1.5934540131112804e+00	5.0000000000000000e+00	-3.0817000000000028e+00	4.4651432330672822e+00	4.4580575176788813e+00	5.9501355176788833e+00	1.1695184703560388e+00	7.0000000000000000e+00	-3.0817000000000028e+00	9.0670791553978898e+00	4.6490287588394388e+00	6.6391642765183247e+00	4.6912243540348548e+00	9.0000000000000000e+00	-3.0817000000000014e+00	1.6665874850592971e+01
4.5000000000000001e-01	2.9390287588394397e+00	5.9183375176788831e+00	1.6381054454419532e+00	5.0000000000000000e+00	-3.1798000000000028e+00	4.4651432330672822e+00	4.5280575176788815e+00	5.9183375176788831e+00	1.2601892619100177e+00	7.0000000000000000e+00	-3.1798000000000028e+00	9.0670791553978898e+00	4.7390287588394386e+00	6.6073662765183245e+00	4.8578831025407849e+00	9.0000000000000000e+00	-3.1798000000000015e+00	1.6665874850592971e+01
4.6000000000000002e-01	2.9890287588394395e+00	5.8855585176788834e+00	1.6827568777726261e+00	5.0000000000000000e+00	-3.2779000000000029e+00	4.4651432330672822e+00	4.5980575176788818e+00	5.8855585176788834e+00	1.3508600534639965e+00	7.0000000000000000e+00	-3.2779000000000029e+00	9.0670791553978898e+00	4.8290287588394385e+00	6.5745872765183249e+00	5.0245418510467150e+00	9.0000000000000000e+00	-3.2779000000000016e+00	1.6665874850592971e+01
4.7000000000000003e-01	3.0390287588394393e+00	5.8517985176788834e+00	1.7274083101032989e+00	5.0000000000000000e+00	-3.3760000000000030e+00	4.4651432330672822e+00	4.6680575176788821e+00	5.8517985176788834e+00	1.4415308450179753e+00	7.0000000000000000e+00	-3.3760000000000030e+00	9.0670791553978898e+00	4.9190287588394384e+00	6.5408272765183249e+00	5.1912005995526451e+00	9.0000000000000000e+00	-3.3760000000000017e+00	1.6665874850592971e+01
4.7999999999999998e-01	3.0890287588394392e+00	5.8170575176788830e+00	1.7720597424339717e+00	5.0000000000000000e+00	-3.4741000000000031e+00	4.4651432330672822e+00	4.7380575176788824e+00	5.8170575176788830e+00	1.5322016365719542e+00	7.0000000000000000e+00	-3.4741000000000031e+00	9.0670791553978898e+00	5.0090287588394382e+00	6.5060862765183245e+00	5.3578593480585752e+00	9.0000000000000000e+00	-3.4741000000000017e+00	1.6665874850592971e+01
4.8999999999999999e-01	3.1390287588394390e+00	5.7813355176788832e+00	1.8167111747646445e+00	5.0000000000000000e+00	-3.5722000000000032e+00	4.4651432330672822e+00	4.8080575176788827e+00	5.7813355176788832e+00	1.6228724281259330e+00	7.0000000000000000e+00	-3.5722000000000032e+00	9.0670791553978898e+00	5.0990287588394381e+00	6.4703642765183247e+00	5.5245180965645053e+00	9.0000000000000000e+00	-3.5722000000000018e+00	1.6665874850592971e+01
5.0000000000000000e-01	3.1890287588394388e+00	5.7446325176788831e+00	1.8613626070953173e+00	5.0000000000000000e+00	-3.6703000000000032e+00	4.4651432330672822e+00	4.8780575176788830e+00	5.7446325176788831e+00	1.7135432196799119e+00	7.0000000000000000e+00	-3.6703000000000032e+00	9.0670791553978898e+00	5.1890287588394379e+00	6.4336612765183245e+00	5.6911768450704354e+00	9.0000000000000000e+00	-3.6703000000000019e+00	1.6665874850592971e+01
5.1000000000000001e-01	3.2390287588394386e+00	5.7069485176788834e+00	1.9060140394259901e+00	5.0000000000000000e+00	-3.7684000000000033e+00	4.4651432330672822e+00	4.9480575176788832e+00	5.7069485176788834e+00	1.8042140112338907e+00	7.0000000000000000e+00	-3.7684000000000033e+00	9.0670791553978898e+00	5.2790287588394378e+00	6.3959772765183249e+00	5.8578355935763655e+00	9.0000000000000000e+00	-3.7684000000000020e+00	1.6665874850592971e+01
5.2000000000000002e-01	3.2890287588394385e+00	5.6682835176788835e+00	1.9506654717566629e+00	5.0000000000000000e+00	-3.8665000000000034e+00	4.4651432330672822e+00	5.0180575176788835e+00	5.6682835176788835e+00	1.8948848027878695e+00	7.0000000000000000e+00	-3.8665000000000034e+00	9.0670791553978898e+00	5.3690287588394376e+00	6.3573122765183250e+00	6.0244943420822956e+00	9.0000000000000000e+00	-3.8665000000000020e+00	1.6665874850592971e+01
5.3000000000000003e-01	3.3390287588394383e+00	5.6286375176788832e+00	1.9953169040873358e+00	5.0000000000000000e+00	-3.9646000000000035e+00	4.4651432330672822e+00	5.0880575176788838e+00	5.6286375176788832e+00	1.9855555943418484e+00	7.0000000000000000e+00	-3.9646000000000035e+00	9.0670791553978898e+00	5.4590287588394375e+00	6.3176662765183247e+00	6.1911530905882257e+00	9.0000000000000000e+00	-3.9646000000000021e+00	1.6665874850592971e+01
5.4000000000000004e-01	3.3890287588394381e+00	5.5880105176788835e+00	2.0399683364180086e+00	5.0000000000000000e+00	-4.0627000000000031e+00	4.4651432330672822e+00	5.1580575176788841e+00	5.5880105176788835e+00	2.0762263858958274e+00	7.0000000000000000e+00	-4.0627000000000031e+00	9.0670791553978898e+00	5.5490287588394374e+00	6.2770392765183249e+00	6.3578118390941558e+00	9.0000000000000000e+00	-4.0627000000000022e+00	1.6665874850592971e+01
5.5000000000000004e-01	3.4390287588394379e+00	5.5464025176788834e+00	2.0846197687486816e+00	5.0000000000000000e+00	-4.1608000000000027e+00	4.4651432330672822e+00	5.2280575176788844e+00	5.5464025176788834e+00	2.1668971774498065e+00	7.0000000000000000e+00	-4.1608000000000027e+00	9.0670791553978898e+00	5.6390287588394372e+00	6.2354312765183249e+00	6.5244705876000859e+00	9.0000000000000000e+00	-4.1608000000000018e+00	1.6665874850592971e+01
5.6000000000000005e-01	3.4890287588394377e+00	5.5038135176788829e+00	2.1292712010793546e+00	5.0000000000000000e+00	-4.2589000000000024e+00	4.4651432330672822e+00	5.2980575176788847e+00	5.5038135176788829e+00	2.2575679690037855e+00	7.0000000000000000e+00	-4.2589000000000024e+00	9.0670791553978898e+00	5.7290287588394371e+00	6.1928422765183244e+00	6.6911293361060160e+00	9.0000000000000000e+00	-4.2589000000000015e+00	1.6665874850592971e+01
5.7000000000000006e-01	3.5390287588394376e+00	5.4602435176788831e+00	2.1739226334100277e+00	5.0000000000000000e+00	-4.3570000000000020e+00	4.4651432330672822e+00	5.3680575176788849e+00	5.4602435176788831e+00	2.3482387605577646e+00	7.0000000000000000e+00	-4.3570000000000020e+00	9.0670791553978898e+00	5.8190287588394369e+00	6.1492722765183245e+00	6.8577880846119461e+00	9.0000000000000000e+00	-4.3570000000000011e+00	1.6665874850592971e+01
5.7999999999999996e-01	3.5890287588394374e+00	5.4156925176788828e+00	2.2185740657407007e+00	5.0000000000000000e+00	-4.4551000000000016e+00	4.4651432330672822e+00	5.4380575176788852e+00	5.4156925176788828e+00	2.4389095521117437e+00	7.0000000000000000e+00	-4.4551000000000016e+00	9.0670791553978898e+00	5.9090287588394368e+00	6.1047212765183243e+00	7.0244468331178762e+00	9.0000000000000000e+00	-4.4551000000000007e+00	1.6665874850592971e+01
5.8999999999999997e-01	3.6390287588394372e+00	5.3701605176788831e+00	2.2632254980713737e+00	5.0000000000000000e+00	-4.5532000000000012e+00	4.4651432330672822e+00	5.5080575176788855e+00	5.3701605176788831e+00	2.5295803436657227e+00	7.0000000000000000e+00	-4.5532000000000012e+00	9.0670791553978898e+00	5.9990287588394366e+00	6.0591892765183246e+00	7.1911055816238063e+00	9.0000000000000000e+00	-4.5532000000000004e+00	1.6665874850592971e+01
